Text,Date,Status,Retweet
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/SxFG2UoMVj",2015-05-21 13:46:19,601383520846684160,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/OsvaZSqJ8s",2015-05-21 13:46:18,601383517075943425,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/cnmkOm7RbR",2015-05-21 13:46:17,601383513535979520,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/NjfdnpR161",2015-05-21 13:46:15,601383504488833025,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/fkDPgZGeUK",2015-05-21 13:46:13,601383495852765184,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/ygsrRyITka",2015-05-21 13:46:12,601383492015038464,""
"SLCA US Silica Holdings, Inc. % Change
Click Here -&gt; http://t.co/WdU03m1ohx

Trending $SLCA $AAPL $AMPE $AVEO #SLCA #share #finance",2015-05-21 13:46:10,601383486138658816,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/4m0BJAFezG",2015-05-21 13:46:08,601383477007753216,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/N7WV2nvOI7",2015-05-21 13:46:07,601383470611464192,""
RT @Bidnessetc: SwiftKey Keyboard Premium Themes Now Available - http://t.co/Eoc2MrgHLt $AAPL http://t.co/ymOb4aUOjB,2015-05-21 13:45:53,601383414126743552,601382200353943552
Apple Negotiating With Record Labels - http://t.co/G89GNIwFbz $AAPL http://t.co/AnSB5nLIgl,2015-05-21 13:45:19,601383272338325504,""
"RT $TSLA Algos BROKE 242.00 in SIGMA-X, CROSSFINDER, ATS, LX @ 09:44, P/T 242.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:45:18,601383266474708992,""
"RIG Transocean, Inc. Chart
Click Here -&gt; http://t.co/WSI9bx2F3Q

Trending $RIG $DAL $AAPL $AAL #RIG #tradeideas #share",2015-05-21 13:45:05,601383211952779264,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:43, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:44:14,601382998601248769,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:44:03,601382952904208384,601377683625283584
"OSLH OSL Holdings Inc. Ask Size
Click Here -&gt; http://t.co/hMsmJyhnYy

Trending $OSLH $PHM.V $USO $AAPL #OSLH #stockmarket #share",2015-05-21 13:43:08,601382722548862978,""
"PRAN Prana Biotechnology Ltd. EOD Data
Click Here -&gt; http://t.co/Pq23tpCAUW

Trending $PRAN $GILD $AAPL $VLTC #PRAN #finance #stocks",2015-05-21 13:43:07,601382717717028864,""
"$AAPL $TWTR:

Apple Pay Could Come To Europe This Summer:

http://t.co/3hekv1e2qH",2015-05-21 13:43:02,601382697139904512,""
"RT @BiotechMoney18: $AAPL Morgan Stanley raises iPhone, Apple Watch estimates http://t.co/QHY83uDVDJ",2015-05-21 13:42:53,601382657512046593,601360506939580418
"MCP Molycorp Inc. Dividend
Click Here -&gt; http://t.co/fWUQjHIasT

Trending $MCP $ANY $AAPL $BLTA #MCP #tradeideas #pennystocks",2015-05-21 13:42:09,601382473025466368,""
"MOMO Momo Inc. Ideas
Click Here -&gt; http://t.co/HN4DuLn7N1

Trending $MOMO $AAPL $DIS $XLY #MOMO #finance #pennystocks",2015-05-21 13:42:06,601382462279667712,""
$AAPL received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 182,2015-05-21 13:42:06,601382461918957568,""
$AAPL received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 181,2015-05-21 13:42:03,601382449214410753,""
$AAPL chart: TEST. http://t.co/AJ2WFld2eq,2015-05-21 13:41:17,601382254300893185,""
TEST $AAPL http://t.co/XsH8ijucOw,2015-05-21 13:41:17,601382254351224832,""
SwiftKey Keyboard Premium Themes Now Available - http://t.co/Eoc2MrgHLt $AAPL http://t.co/ymOb4aUOjB,2015-05-21 13:41:04,601382200353943552,""
"$AAPL $BABA:

Billionaire Citrone's Top Tech Stocks Include Alibaba Group (BABA ...:

http://t.co/uvg8JKYAGu",2015-05-21 13:41:02,601382192556711937,""
"INTC Intel Corp. Bid
Click Here -&gt; http://t.co/aOGGskc5xP

Trending $INTC $AAPL $TWTR $AMZN #INTC #invest #tradeideas",2015-05-21 13:40:36,601382082569379841,""
"IBM International Business Machines Prev Close
Click Here -&gt; http://t.co/bVIPesh5Lk

Trending $IBM $PVSP $AAPL $PBR #IBM #tradeideas…",2015-05-21 13:40:15,601381996934234113,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:39, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:40:13,601381987744636928,""
"HYG iShares iBoxx High Yield Corporate Bond Fund News
Click Here -&gt; http://t.co/dS29AT1T6u

Trending $HYG $MCP $FWDG $AAPL #HYG #stocks…",2015-05-21 13:40:11,601381978684796928,""
Here's the real scoop on Apple Watch demand - Fortune $AAPL http://t.co/gbrCclmRrI,2015-05-21 13:40:11,601381977531416577,""
$AAPL bec opening ramps are fun to sucker bulls in.,2015-05-21 13:40:02,601381941074493441,""
$AAPL Here's the real scoop on Apple Watch demand via @FortuneMagazine http://t.co/2eKFwCKaaS,2015-05-21 13:39:47,601381876000038912,""
"HD Home Depot, Inc. Ideas
Click Here -&gt; http://t.co/vkPZIjMdHo

Trending $HD $AAPL $GOOG $HZNP #HD #stockmarket #stockmarket",2015-05-21 13:39:07,601381711671209985,""
"GMCR Keurig Green Mountain, Inc. Ex-Div Date
Click Here -&gt; http://t.co/hgpPhthhT3

Trending $GMCR $VPOR $AAPL $GLD #GMCR #tradeideas…",2015-05-21 13:38:44,601381614715674624,""
"GMCR Keurig Green Mountain, Inc. Dividend
Click Here -&gt; http://t.co/xgc3mSkeRJ

Trending $GMCR $HEU.TO $AAPL $HD #GMCR #invest…",2015-05-21 13:38:39,601381594402684929,""
"""@dark_trader: $AAPL hourly chart, chk out money flow""Nice work!",2015-05-21 13:38:20,601381511577751554,""
"RT @reevesjw: The Apple Watch is being ""serially underestimated."" http://t.co/0x52kyRZs7 $AAPL",2015-05-21 13:38:11,601381474676428800,601376862447730688
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:37, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:38:09,601381465746710528,""
"Billionaire Citrone’s Top Tech Stocks Include Alibaba Group (BABA), Apple Inc (AAPL), Bai... http://t.co/A4RmvSRial $AAPL $GOOG $PCLN $K",2015-05-21 13:38:07,601381457748066304,""
Abriendo 76 largos de $AAPL a 130.04USD con un PT en 143.218 y con un SL en 116.902 IDOP230051  vía @TT... http://t.co/NUlVyvRXOC,2015-05-21 13:37:59,601381424818696192,""
Apple Inc. iCloud Services Experiencing Issues $AAPL http://t.co/sgECgXrO0d,2015-05-21 13:37:46,601381372297613313,""
Apple's online store outs Touch ID-equipped iPhone 5c http://t.co/PeayyS4pMD #AppleInsider $AAPL,2015-05-21 13:37:13,601381232622964736,""
"Uber, Not Tesla, Will Be Apple's Competition In The Automobile Industry $AAPL http://t.co/5qGwIyyrFA",2015-05-21 13:36:50,601381136921690114,""
two stocks i wish i had got in early on: $AAPL and $NFLX ... crazy growth,2015-05-21 13:36:33,601381063642972160,""
"$AAPL she wants more here, Been hot on my watchlist since 125, Easy$$$",2015-05-21 13:36:23,601381023113347072,""
maybe next month ... this month is all about $LQ and $AAPL,2015-05-21 13:36:00,601380924366925824,""
is there really any doubt that $aapl is getting pinned at 130 this wk,2015-05-21 13:35:43,601380855752298497,""
$AAPL strong..$131/132?,2015-05-21 13:35:33,601380814711037952,""
"CSTM Constellium NV Short Sales
Click Here -&gt; http://t.co/B2XIXRduRC

Trending $CSTM $SVXY $TASR $AAPL #CSTM #pennystocks #invest",2015-05-21 13:35:07,601380704975360002,""
"""@JaberNaffa Sounds to be choppy choppy market before long weekend.

#oil #gold $spx $spy $goog $aapl $bidu #qqq""",2015-05-21 13:34:57,601380660285218816,""
Only thing carrying this market is $AAPL and it is so sad,2015-05-21 13:34:44,601380606321106944,""
"CTIX Cellceutix Corp. Stock Message Board
Click Here -&gt; http://t.co/mAwvn3oQqH

Trending $CTIX $ABX $SLCA $AAPL #CTIX #pennystocks…",2015-05-21 13:34:42,601380599366975489,""
"CRM http://t.co/fzIkwGyLu9, Inc. Shares
Click Here -&gt; http://t.co/q6nexlZFyl

Trending $CRM $AAPL $TVIX $UNG #CRM #pennystocks…",2015-05-21 13:34:41,601380593243262977,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:34, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:34:26,601380530639249408,""
"Interesting. ""The Most Popular Stocks Held by 4 Different Generations of Investors"" http://t.co/xtE8I5qzqP $AAPL",2015-05-21 13:34:24,601380523576008704,""
"CALA Calithera Biosciences, Inc. 52Wk Low
Click Here -&gt; http://t.co/h4dzbBeefB

Trending $CALA $AAPL $DXJ $EC #CALA #pennystocks #share",2015-05-21 13:34:24,601380521927553025,""
"BAYP Bayport Intl Holdings, Inc. News
Click Here -&gt; http://t.co/5phuEKnHgU

Trending $BAYP $MYEC $ERF $AAPL #BAYP #nasdaq #nasdaq",2015-05-21 13:34:16,601380490562572290,""
"C Citigroup, Inc. 52Wk Low
Click Here -&gt; http://t.co/HDxZ093Koz

Trending $C $XLE $AAPL $IWM #C #tradeideas #share",2015-05-21 13:34:15,601380483427995648,""
"C Citigroup, Inc. Message Board Posts
Click Here -&gt; http://t.co/OEl0jVDp1F

Trending $C $PBR $XIV $AAPL #C #investing #stockmarket",2015-05-21 13:34:10,601380464683683840,""
"BLTA Baltia Airlines Inc. Quotes
Click Here -&gt; http://t.co/updL8E7mol

Trending $BLTA $DUST $AAPL $AMBA #BLTA #nasdaq #share",2015-05-21 13:34:08,601380457763049472,""
"$BABA up nicely on an upgrade. $AAPL had an upgrade too, but $CHL slowing growth could be an issue at some point.",2015-05-21 13:33:31,601380299713421312,""
bto $AAPL 130 weekly c alls for $0.67,2015-05-21 13:33:30,601380296156524545,""
"BAA Banro Corp. % Change
Click Here -&gt; http://t.co/HnGbmo43Tc

Trending $BAA $AAPL $PBMD $XLF #BAA #nasdaq #tradeideas",2015-05-21 13:33:11,601380215613358080,""
"BAC Bank Of America Corp. Chart
Click Here -&gt; http://t.co/7en03d2Q0z

Trending $BAC $BAA $TZA $AAPL #BAC #share #share",2015-05-21 13:33:10,601380210970210304,""
Apple Alert: Way More People Want The Watch Now Than They Did 2 Months Ago $AAPL  http://t.co/4Q18nJMFS9 via @benzinga  #apple,2015-05-21 13:33:00,601380171229298688,""
RT @bosocial: bosocial: stocknugget: Helpful video for stock options beginners!! http://t.co/rerBLnafTy $GOOG $AAPL $GOOGL $AM… http://t.co…,2015-05-21 13:32:51,601380132910211073,601368259376640000
RT @YahooFinance: Why an Apple television doesn’t make sense http://t.co/yxGxHemhNn via @jandawson $AAPL,2015-05-21 13:32:43,601380100370669568,601191328458928130
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:32, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:32:39,601380083710955521,""
"AET Aetna, Inc. Day Low
Click Here -&gt; http://t.co/yBkNAHvXXA

Trending $AET $AAPL $PBR $ERY #AET #stocks #invest",2015-05-21 13:32:17,601379990349877248,""
"Apple iPhone, Watch Estimates Boosted At Morgan Stanley On 'Strong Demand' $AAPL  http://t.co/6pdhq4KRx5 via @benzinga  #apple",2015-05-21 13:32:17,601379990693912576,""
"AMBA Ambarella, Inc. Filings
Click Here -&gt; http://t.co/KgMly6PEpQ

Trending $AMBA $AAPL $XLI $ANY #AMBA #tradeideas #share",2015-05-21 13:32:13,601379975732727808,""
"AMBA Ambarella, Inc. P/E Ratio
Click Here -&gt; http://t.co/Xu7SUdvajd

Trending $AMBA $XOMA $CODI $AAPL #AMBA #stocks #tradeideas",2015-05-21 13:32:10,601379962852024320,""
"#TV #Headfake was #Apple at its best - competitors waste money n time on wrong tech, $AAPL builts what matters, Content delivery system.",2015-05-21 13:31:54,601379894849871873,""
"AAPL Apple, Inc. Ideas
Click Here -&gt; http://t.co/kVVddTQOEY

Trending $AAPL $AAL $XEG.TO $CYBR #AAPL #nasdaq #stockmarket",2015-05-21 13:31:49,601379872544395264,""
"AAPL Apple, Inc. P/E Ratio
Click Here -&gt; http://t.co/BHiZVYUu3a

Trending $AAPL $SSYS $NTAP $CTIC #AAPL #finance #stocks",2015-05-21 13:31:46,601379858610917377,""
Morgan Stanley Just Released Its 'Best Idea' List $AAPL $CP $MGA  http://t.co/BCtsq4b6DV via @benzinga  #apple,2015-05-21 13:31:44,601379851594006528,""
"AAPL Apple, Inc. Prev Close
Click Here -&gt; http://t.co/6gwkM0cqfV

Trending $AAPL $SBUX $CYBR $SLTD #AAPL #invest #share",2015-05-21 13:31:37,601379821181014018,""
"AAPL Apple, Inc. Tick
Click Here -&gt; http://t.co/hYVReAayaL

Trending $AAPL $SRPT $BBY $AFFX #AAPL #stockmarket #pennystocks",2015-05-21 13:31:36,601379818542796802,""
"AAPL Apple, Inc. Current Price
Click Here -&gt; http://t.co/LKF9mBHpoA

Trending $AAPL $OSLH $TSLA $GPRO #AAPL #finance #nasdaq",2015-05-21 13:31:24,601379767850405889,""
"AAPL Apple, Inc. Filings
Click Here -&gt; http://t.co/Kye8I9Gdpj

Trending $AAPL $NEM $IYT $XLY #AAPL #invest #stockmarket",2015-05-21 13:31:16,601379733385842688,""
"AAPL Apple, Inc. 52Wk High
Click Here -&gt; http://t.co/evtRcXsLFj

Trending $AAPL $RBY $FRO $IBB #AAPL #nasdaq #stock",2015-05-21 13:31:15,601379730982473728,""
"AAPL Apple, Inc. Market Cap
Click Here -&gt; http://t.co/5cN2M4icdJ

Trending $AAPL $NTAP $GBSN $DIS #AAPL #investing #stocks",2015-05-21 13:31:14,601379728331710464,""
"AAPL Apple, Inc. Investor Opinions
Click Here -&gt; http://t.co/jkNWuxwrF7

Trending $AAPL $OSLH $PG $MDCN #AAPL #nasdaq #stocks",2015-05-21 13:31:14,601379726725255168,""
"Apple Could Unveil Next iPhones in August, Launch to Follow in September http://t.co/Kmf4DiKnIL $AAPL",2015-05-21 13:31:13,601379720656105473,""
"AAPL Apple, Inc. Last Trade
Click Here -&gt; http://t.co/ZjyTXcjh1t

Trending $AAPL $XLY $AET $VALE #AAPL #stocks #investing",2015-05-21 13:31:11,601379713840328704,""
"AAPL Apple, Inc. 52Wk High
Click Here -&gt; http://t.co/dPA4wjjUlw

Trending $AAPL $ALLY $FXCM $ANY #AAPL #investing #stockmarket",2015-05-21 13:31:11,601379712414298112,""
"AAPL Apple, Inc. Market Cap
Click Here -&gt; http://t.co/kBokSXUmSr

Trending $AAPL $MDY $FXCM $GOOGL #AAPL #investing #stockmarket",2015-05-21 13:31:07,601379695100186624,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:30:56,601379651953364992,601377683625283584
RT @bosocial: bosocial: stocknugget: Helpful video for stock options beginners!! http://t.co/rerBLnafTy $GOOG $AAPL $GOOGL $AM… http://t.co…,2015-05-21 13:30:56,601379651605438464,601368259376640000
RT @bosocial: bosocial: stocknugget: Helpful video for stock options beginners!! http://t.co/rerBLnafTy $GOOG $AAPL $GOOGL $AM… http://t.co…,2015-05-21 13:30:55,601379646089854977,601368259376640000
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:30:35,601379560651935744,601377683625283584
Apple: Carl Icahn Gets It Mostly Right http://t.co/BQEMMSkcpU $AAPL,2015-05-21 13:30:06,601379440568958976,""
"Uber, Not Tesla, Will Be Apple's Competition In The Automobile Industry http://t.co/EuppZkNxU2 $AAPL #APPLE",2015-05-21 13:30:05,601379436617859073,""
Free Video: Trading Psychology Series: Fear http://t.co/xHyWvRGul4 #trading #startups #stock $AAPL #money #investor #angel,2015-05-21 13:30:03,601379426476105728,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:29:22,601379254794870784,601377683625283584
Free Video Tutorial #psychology of #trading http://t.co/th4YrUzta4 $TLT $TNA $QQQ $SPY $GPRO $GOOG $AAPL http://t.co/rBTN1Bn3pe,2015-05-21 13:29:05,601379184145997825,""
"KGI makes unlikely claim that Apple will launch iPhones in August, on sale in September http://t.co/e86WaiN1Rj via @benlovejoy $AAPL",2015-05-21 13:28:56,601379148678955008,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:28:30,601379038796578816,601377683625283584
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:28:26,601379022740795392,601377683625283584
"""@JaberNaffa Sounds to be choppy choppy market before long weekend.

#oil #gold $spx $spy $goog $aapl $bidu #qqq""",2015-05-21 13:28:23,601379007452545024,""
Has BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/fhE7EvQgg9 $BBY $AAPL http://t.co/XDMByunwz5…,2015-05-21 13:27:49,601378866993733634,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:27:44,601378846668148737,601377683625283584
"$AAPL Morgan Stanley raises iPhone, Apple Watch estimates http://t.co/qoH00rVKp3",2015-05-21 13:27:35,601378806721478657,""
$AAPL I thnk media is wrong.I would bet big that TV still in the pipeline.They need to come out with something unique about it &amp; haven't yet,2015-05-21 13:27:28,601378777906610177,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:23, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:27:03,601378674416459776,""
RT @bosocial: bosocial: stocknugget: Helpful video for stock options beginners!! http://t.co/rerBLnafTy $GOOG $AAPL $GOOGL $AM… http://t.co…,2015-05-21 13:26:59,601378656611639297,601368259376640000
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:26:56,601378644909367296,601377683625283584
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:26:56,601378642355093504,601377683625283584
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:26:55,601378639729438721,601377683625283584
Lista seguimiento estrategia ORB_Tradeame $AAPL $VIPS $YUM $AMGN $NEE $CTRP $NXPI $AKRX Selección de los 3 mejores ¿Por qué?@tradeameportal,2015-05-21 13:26:43,601378588160495616,""
"Pre aperturas 
USD/MXN
$LVS
$AAPL
$DIS 

#trmx http://t.co/jPvqhEYLNL",2015-05-21 13:26:38,601378570464722945,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:26:30,601378533600989184,601377683625283584
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:26:29,601378530958581760,601377683625283584
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:26:28,601378526822936576,601377683625283584
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:26:24,601378508699492352,601377683625283584
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:26:18,601378483961339904,601377683625283584
"""Apple's online store outs Touch ID-equipped iPhone 5c"" $AAPL http://t.co/Z0mZcO5r90",2015-05-21 13:26:15,601378472905179138,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:26:03,601378420350529536,601377683625283584
"RT @reevesjw: The Apple Watch is being ""serially underestimated."" http://t.co/0x52kyRZs7 $AAPL",2015-05-21 13:25:51,601378369578606592,601376862447730688
#toptickertweets $PBMD $ISR $AAPL $BLUE $LL $BBY $SPY $NFLX $FB $BABA #sentiquant 20150521 09:25:05:442,2015-05-21 13:25:04,601378176070189056,""
$AAPL I cut the cord. I am waiting to see what apple has to offer on the TV.,2015-05-21 13:25:02,601378166129631232,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:25:02,601378164640600065,601377683625283584
"Support and Resistance for May 21, 2015 at http://t.co/GxAtEVdWky               $SPX #stocks #futures #emini $ES_F $SPY $VIX $AAPL #trading",2015-05-21 13:24:51,601378118159339520,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:24:35,601378054586257408,601377683625283584
